essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
16626	6	"Dirigibles are large steel-frame balloons enclosed by cotton and filled with hydrogen and helium. In the early 1930's, the new idea came about that the dirigibles would dock at the top of the Empire State Building in New York. After reading The Mooring Mast by Marcia Amidon Lüsted, we have learned of the obstacles the builders were faced with. The author notes, ""the greatest obstacle to the successful use of the mooring mast was nature itself. The wings on top of the building were constantly shifting due to violent air currents"". The dirigibles would constantly be moving and shifting. The author also states, ""the other practical reason why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas."" This law was set in place for safety reasons. Due to the two main obstacles; nature and law, builders, wern't able to allow dirigibles to dock at the Empire State Building."	3	2		2																					
16627	6	"The builders of the Empire State building had numerous obstacles in their way if they planned on allowing dirigibles to dock there. The first and most serious problem was the safety of the passengers as well as pedestrians on the street below. Dirigibles are filled with hydrogen which is highly flammable. In 1937 in New Jersey the dirigible Hindenburg was destroyed by a fire. This catastrophe would have been worse if it were take place over the heads of people in New York city.Nature also posed a huge threat to the completion of the docking mast. Due to the air currents on the top of the building the blimp (dirigible) would constantly be shifting. The only way to control the swaying of the blimp would be to use weights to hold the blimp down, which would again put the public at risk.Along with natural hazards it would have been illegal for the blimps to dock at the Empire State building because of an existing law. The idea to allow dirigibles to dock at a mooring mast atop the Empire State Building is completely impractical."	4	3		3																					
16631	6	"The builders of the Empire State building faced some obstacles in there attempt to allow dirigibles to dock there. A problem they had was the violent winds blowing the blimp around at a high altitude, with people onboard, ""The winds on top of the building were constantly shifting,"". Another set back was it being illegal to fly an aircraft that low, it was ""illegal for ship to tie up to a building,"". Also it was dangerous for dirigibles that ran on hydrogen to dock because hydrogen is highly flammable. The Mooring Mask of the Empire State Building became nothing More than an attraction for sightseers."	2	3		3																					
20717	8	" Softball has to be one of the single most greatest sports alive; playing softball in college has always been a goal of mine. I love the dirt that sticks to your face, the sweat dripping from your forehead, and the gallons and gallons of water you poor all over yourself to keep cool in the blistering @CAPS2. Although I love softball I feel that the memories you acquire from the times you have with your teammates, are the things you remember the most through out your softball career. I have always had great memories through softball many laughs, tears, and frustrations so when I had the opportunity to play on a top notch team I looked forward to all the many more memories I would have.  Hood @CAPS1 @CAPS2 was my team name, I had played almost four years with this local team. Many of these girls were like sisters to me they had treated me amazingly through out my years playing with them. I felt like I had my set team, I was going to play with these girls all though high school and we would become even closer. As my fifth year now approached I was looking forward to it, but when my dad came up with the idea that maybe I play for a team not as locally, that idea was also very enticing. I now faced a big dilemma either stay with the team I knew so well and continue to play with them until high school ended; or play with a team I knew nothing about, play with girls that might not like me, girls that were so much better then me, and looked down upon me. As I looked at the pros and cons of both teams I decided no; I would stay with the team that I knew so well and I would stay comfortable at where I was at. At that point softball was just around the corner and I began to reanalyze everything. Did I really want to stay and be comfortable? Or maybe challenge myself to become a better player; maybe i could work hard enough, and have college scouts take a look at me and hopefully have me play for them later. I then decided I would take a chance and try for this team.  As my dad and I drove to the field where I would try out for this team, my stomach was in knots. I wanted this team to like me, I was playing all the possible ways in my head I could greet them so i didn't sound snobby or a grump. The time moved quickly and I wished it would slow; my heart felt like it was beating a million times per second. I was so nervous my mouth began to feel sticky and have an odd taste to it, soon after my mouth became bone dry no taste, no flavor, just a sticky mess. The car then was stationary my dad looked at me and just said ""ready or not here we come"". Nervous began to take over my body my arms were shaking uncontrollably and I was second guessing every move I made, I even had troubles removing my seat belt.  As I approached the field it felt like time was in slow motion, walking by I saw all the girls turn there heads to see what new fresh meat had arrived. My first thought was to run; that was it I didn't want to go, I was done I wanted home I was ready to start my year with the @CAPS2, I just couldn't take it. Then as I walked onto the field they all grew a smile. Each and everyone of them told me their names, there favorite color, and a small fun fact about themselves. I found myself laughing through out my whole try out, there were no awkward moments and I enjoyed my time there. I couldn't wait to go back, I now had made new friends, friends I knew I would grow close with. My year with this team was amazing I have friendships with these girls that I never would have discovered if I hadn't gone. Those girls are like family, and the coaches even more so. Laughter played a very big role in the decision I made to play with this team, if I had just gone and tried out, and had I not had fun and laughed, I would have decided to play with the @CAPS2. I have had great memories with the @CAPS2, but also softball is all about going out discovering new friendships; therefore, enjoying the sport as well as the people."	21	26	46	46				5	4	5	4	4	4	6	5	6	6	5	5	5	5	5	5	5	4
20718	8	" Some people like making people laugh, I love it. I will do most anything to get a good laugh. I will make fun of my self, do insanely stupid things, and sometimes hurt myself (not in any serious way). When I was little I didn't really understand laughter. For some odd reason I could never tell the difference if people were laughing at something or laughing with it. I was kind of ""special"" in some areas as a kid (I still am today). Still at the tender age of five I loved making people laugh, and being special I would do even crazier things for a laugh. Mind you I was kind of a spaz, and a really big spaz. I was the most hyperactive five year old you will ever meet. For example one time I hit myself in the head with a hammer, another time I was dancing around in class with a pencil in my hand, stabbed myself in the head with it, and needed stitches. One of the craziest times though was a couple days before I had to take pictures and I wanted to go play outside, my mom knowing how ""special"" I was (I got it from her) wouldn't allow me to. The expert persuasive kid I was back then convinced her to let me go outside. Before I could even reach the street I fell head first on to the corner of the sidewalk leaving a huge mark and completely ruining the pictures. Although that might make some people laugh, this is a story about laughter not me being a spaz.  Now that you know that I love making people laugh, I'm ""special"", and that I'm a complete spaz I can get on with the story. Well I was in kindergarten and I loved school because I got to hang out with my friends and play with blocks, that might sound stupid but I was in kindergarten. The only thing I didn't like about kindergarten was bully's. Surprisingly I have never had a bully except kindergarten, but this was a bad bully. He would give me wedgies at story time and the whole deal (which was the best time to do so because the teacher could couldn't see). I still know the bully too, but he's no bully anymore, he's a goody two shoes now which I think is odd. Anyways, kindergarten was a very good year for me except one day (and every day I got a wedgies). That day is what this whole story is about, it's why I told you I love making people laugh, why I told you I'm ""special"", and a spaz, everything in the story circles around this one day, *dramatic pause* in kindergarten. It started out like any other day in kindergarten. I woke up, did my daily routine, hopped in the car, and headed to school. When I got to school I grabbed my daily binder and patted the education sign like a mall cop would pat the observe and report sign. I did all my work and colored (which was basically all my work). It came around break so we ran around the play ground and got are little snack. When we finished getting the last few drops out of our juice boxes we headed over to story time. We were all in the little circle (which was more like a deformed oval) listening to the story, right when I would get into the story and lose my guard I would receive an excruciatingly painful (for a five year old) wedgie. The story was almost finished and our five year old attention spans were wearing thin and we were getting all excited. The story finally finished and we were standing up, and this is where my memory starts to fade. I cracked a really funny joke and the whole kindergarten class erupted into laughter, me being a ""special"" spaz that can't tell if people are laughing at me or with me burst into tears. I remember balling my eyes out at the drinking fountain trying to hide my tears. One of the teachers tried to help me by telling me that they were laughing at my joke. It took me a couple minutes to stop crying but a little longer to realize the were not laughing at me.  To this day I still get reminded by classmates about that day, of course I can laugh about it now but that was in kindergarten, I'm in ninth grade now and for people to remember that is kind of crazy to me. It was a negative experience then, but it turned into a blessing in disguise. It made me grow into a better person, I can tell the difference of laughter and also be okay when people do laugh at me (doing dumb things to make people laugh at me is actually my forte). So remember, being ""special"" could sometimes be the best thing about you, what makes you who you are, what makes you great, what makes you grow, what makes people laugh."	15	20	40	40				3	3	3	3	3	3	4	4	5	4	4	4	4	4	4	4	4	4
20723	8	" My best friend, @PERSON1 and I have been close ever since we were @NUM1. We met through @CAPS1 @CAPS2 lessons at our local dance studio. We've stayed close throughout the years because we've always done similar activities. We're very different from each other though. I'm more out going, I like to speak my mind and I'm more carefree. @CAPS4's the opposite. @CAPS4's very conservative and @CAPS4 can take things too seriously. But either way, we manage to even each other out. Finals week had just gotten over, and @LOCATION1 and I had been planning a sleepover all week. We just needed time to relax and have some time to ourselves. When I had gotten home from school, I gave her a quick call. ""@CAPS3?"" @CAPS4 answered. ""@CAPS5, @CAPS12 time did @CAPS16 wanna hang out?"" I asked. ""I was thinking @NUM2?"" ""@CAPS6 good!"" I quickly hung up the phone and gathered up my gear. I grabbed my toothbrush, pillow, pajamas, and my blanket. I put my shoes on and headed back out the door. My dad dropped me off with all of me gear. I had brought my pajamas, my pillow, and an extra blanket. I walked up her sidewalk to her door, knocked, and waited. Only seconds later did @CAPS4 answer it with a big smile across her face. @CAPS4 lead me down to her basement where @CAPS4 had all the junk food set out ready for us to attack. @CAPS4 had gone to the store earlier that day and had bought everything. @CAPS4 had set it all up on her old pool table that nobody used. There were chips, cookies, sodas, candy, chocolate, and pizza. I set my stuff down on the chair in the corner of the room and we feasted. Of course, we could eat all the food. We simply weren't big enough. After eating for almost an hour straight, we laid on her basement floor trying to gain composure. We started laughing at silly little things that came up on commercials on her big screen @CAPS7. Eventually, we got to talking about how each of our finals went. ""I did soo good on all of mine! I'm gonna get ALL A's"" @PERSON1 bragged. @CAPS4 has gotten straight A's every year since middle school. ""I think I did pretty @CAPS8 too, not so sure about a @NUM3 though."" I said as I was laying upside down on the floor. ""@CAPS8, we'll just see tomorrow!""  We finally decided to move ourselves over to the couch on the opposite side of the pool table, so we could face the @CAPS7. It was already @NUM4 in the @TIME1 and we were still on a sugar high. We switched back and forth from watching some old scary movie, and the top @NUM5 music videos of the week. That had passed some time and before we knew it, it was @NUM2 in the @TIME1. @PERSON1 and I were laying on opposite ends of each other. Occasionally, one of us would get some chips or candy from the table. We grew tired to the point where we couldn't keep our eyes open. No one even had enough energy to turn off the overhead light. We fell asleep fast. When I woke-up the next @TIME1, @PERSON1 wasn't laying across from me anymore. @CAPS4 was sitting in the corner chair where I had set my stuff. I looked at the clock, and it was already @NUM4:30 in the afternoon. I looked back and @LOCATION1, @CAPS4 seemed somewhat upset. I shifted around under my blanket so I could face her. ""@CAPS5..."" I grunted, while I was stretching. ""@TIME1."" @CAPS4 said abruptly. @CAPS4 was holding a folded piece of paper in her hand. ""@CAPS12's up?"" I asked, sitting up on the couch. @CAPS4 crumpled up the piece of paper and threw it at me. I picked it up from my lap and unfolded it. It was her report card. I scanned down the paper looking at all of her grades. @CAPS4 had received all A's... and one @CAPS13. @CAPS4 had gotten a @CAPS13 in her @CAPS15 class. I looked up from the paper to see her hands covering her face. I walked over to her kinda amused by how upset @CAPS4 was.  ""@CAPS16 got a @CAPS13... and @CAPS16're crying?"" I asked. @CAPS4 looked up at me quickly. I looked at her with a stupid face, and @CAPS4 busted out laughing. @CAPS4 felt so stupid for crying over @NUM8 @CAPS13. I stared laughing too. I knew my grades we be far worse. Heck, I'd be glad to get @CAPS13's. @PERSON1 and I are the perfect best friends. We even each other out. I tell her to lighten up, and @CAPS4 tells me to focus more. @CAPS16 can't take little things like that too seriously, it's just not worth the stress. Sometimes @CAPS16 just gotta relax, and maintain your focus. @CAPS16 have to find your perfect balance of work, and play."	20	20		40				4	4	4	4	4	4	4	4	4	4	4	4						
20739	8	" Laughter is a big part in my relationship. I feel so much more connected with a person if we laugh together. Laughing make's you feel great. You could be in a depression stage and either a friend or a family member could walk up to you and pacify you and make you laugh. If I had a relationship that had no laughter in it, I would leave that person as fast as I could. Some people think relationships are only about money and/or looks.People now and days don't last that long in a relationship. Back in the old days people would die together, and even in death they would have there graves right by each other. My boyfriends name is @PERSON1. We have been going out for four years now. He is a very funny, I love his jokes. Sometimes he doesn't even try to make a joke, but he does anyway. When we where first going out, I was throwing a birthday party and me, @PERSON1 and one of his friends went in the woods and hid from everyone else. When the others came to find us we jumped out and scared them. They where mad at us, but when night fall came we where all laughing about it together. My mom and dad don't really laugh together that much. They just go to @ORGANIZATION1 with each other and come home together. My dad loves to crack jokes now and then, but my mom is the kind of person who likes to laugh at the other people that gets hurt. My grandma is so funny. She try's to make people laugh and hurt them selves so she can get a kick out of it. All of my friends are funny. My best friend @LOCATION1 is the funniest girl I have ever known. She likes to dance funny and mock people that she doesn't like. When she works, she'll try to find something to make a joke out of, so she could bring it to me and almost make me pee my pants. @LOCATION1's relationship was very bad. She loves to laugh but her boyfriend hates making jokes. She tried to stick it out but things got worse and worse. The only thing he would do is sit on his bed or his couch and play video games, or watch wrestling. He would make @LOCATION1 clean his room and do the dishes. He has a one year old sister and he makes her watch her,clean her, and feed her while he was up in hie room playing video games. @LOCATION1 got so tired of it , so she packed her stuff and she left. She went to her sisters house. Now she has a funny boyfriend and they always laugh together. There can be a laughing relationship with animals as well as humans.Animals are the one thing that cant talk back or make fun of you. Animals are just like humans, but they cant talk and they have fur. My cat is the king of my house. His name is @CAPS1. He loves to follow me all over my house. I love to sit on the floor and watch him wrestle with all of the other cats.Every time I go into the kitchen he is always there with me, bagging for food. After he eats, he gets an erg of energy and runs all over the house. It makes me laugh. He will stop right in front of me and just stare at me, if I move then he will run away. Cats are cute but not all of them have the power to look into your soul like my cat. @CAPS1 has big eyes and his meow is so sweet and incessant. The funniest thing about him is how fat he is. He is a fat cat, but he is only one years old. So when I see him running all over the place it makes me laugh. My horse is the same way. His name is @CAPS2, and he is four years old. He is a crazy horse, but at the same time he is very funny. He try's to play with my other horses and get hurt because he bites them, so they kick him back. He has a blue eye, so I bought him for my purposes. Some people thinks horses are just a bill, but I think they are my family."	15	15		30				3	3	4	3	3	3	3	3	4	3	3	3						
20754	8	"Making someone laugh is the best feeling to their soul, and it is one step closer to internal happiness. People might say that when feeling something good inside the body its when they know that they have done something right. I agree with this because it has happen to me; I was feeling down about something that I cant even remember but, when I felt the need to help someone do something I knew inside of me that I did something very special at that moment. It's amazing how you make someone laugh, and it doesn't matter where you are, you also feel happy. The one person in my life that has a great sense of humor is my mother. She is always in need of something funny.People enjoy laughing so much that it is if they were to take some sort of energy drink to make them not want to stop laughing. I hear people say that laughter is very healthy for a human soul, and it will also make the soul and body last longer. Laughter is a way of expressing yourself without having to say much. It could be a great way to start a conversation with a person. Positive thinking leads to making good choices especially if happiness leads you on in life. By making someone laugh it makes the awkwardness go away. It is better to laugh then to be sad.Everyone has their addiction to something in which they need to depend on. My mom's addiction is laughing. She laughs at work and she especially laughs at the house whenever I'm around. Although, sometimes she feels down whenever something goes wrong. I hate seeing her like this, because it then makes me feel down. When she is feeling sad it is if there is nothing in the world that would make her cheer up. If one person is feeling depress, that feeling passes on to the next person closest to them. Eventually I get tiered of seeing my mom like this and in this situation I cant help it but to get up and start doing some ridiculous stuff to cheer her up. Some things that pop into my mind is that I can start dancing funny or tell a little lie that might of happen at school that I think will cheer her up. When there is an opportunity to make someone laugh I enjoy to put a smile on their face.My mom means the world to me just as I mean the world to her. We try to help each other in any way as possible. This one day she came home from work and my dad was sitting in the table reading the newspaper and my mom walks in, and notices that my dad hasn't made food yet she started to flip out on him. She thought that it was stupid of him to not make dinner for us. She was pretty angry at him for a period of time, so she started to make us dinner but she was doing it all wrong. She was mixing the spices in the wrong pan, I was going to let her know that she was doing it all wrong, but my dad was holding me back so that I wouldn't get her more angry. She finally finish cooking and served us our plates but we didn't wanted to eat it because she made the food out of anger and made it smell funky. My dad forced us to eat it because he thought that by eating the food it would make her happy, but he was wrong it only made her feel worse because my youngest brother didn't like it. I felt bad so I had to do something funny that was going to put her in the mood to not be mad at my dad anymore. I turn on the @CAPS1 and changed the @CAPS2 to the music @CAPS2 and started to dance as if I were to have ants in my pants. Her lungs were about to burst because she was laughing so hard, and eventually she was in a good mood for the rest of the day.Everywhere I go I see people smiling and laughing about something and it only makes me wonder about the funny things that are being said. I think that it is a good thing for someone to feel good about themselves because it brings a positive feeling in the room. I enjoy to see people be happy because it always makes me feel happy. What better way to be happy when smiling is one step closer to laughing. My mom and I like to take walks just so that we wouldn't feel apart and stay closer to each other, we see different people each time we go walking and we always get a smile from them. That is the best feeling in the world, to feel joy is to be free from all your problems."	16	15		31				4	3	4	3	3	3	3	3	4	4	3	3						
20757	8	"A true story about how two close friends became friends over the joy of laughter. One year their is a boy named @PERSON1 who wanted to so something fun this @DATE1 ins ted of just staying in his room and playing video games all day. So he heard of a play called""@CAPS1 In @LOCATION1"" from a friend and found out if he could join and help out with the play, but he ended up getting a part of the play and helped back stage when ever he could. @PERSON1 found that he enjoyed the doing the play very much and made a lot of friends. At the some time when @PERSON1 was having fun their was a girl named @ORGANIZATION1 who didn't talk much to @PERSON1 at all, but she liked him and she didn't tell a whole lot of people. @ORGANIZATION1 also tried to make as many friends as she could when doing the plays and spent as much time with her friends as she could. As the play stared to end @PERSON1 stared to hang out with @PERSON2 who is @ORGANIZATION1 older brother and stared to pay a little more attention to her and found out from her brother that she liked @PERSON1, but @PERSON1 already knew that she did like him from the way she acted around @PERSON1. @PERSON1 joined another play called""@CAPS2 in @LOCATION1"" after doing""@CAPS1 In @LOCATION1"" because of how much fun he had in doing the first play. @PERSON1 found he already knew most of the people form doing the first play. So he stared talking to the rest of the people that was their that @PERSON1 didn't knew already. This is when @PERSON1 and @ORGANIZATION1 stared talking to each other and both of them found that they enjoyed each others laughter they became vary close friends. they became such close friends vary fast because of how @PERSON1 like to make friends vary easy and @ORGANIZATION1 doesn't have vary many friends or close friends or it could have been the fact that @ORGANIZATION1 liked him so much. @ORGANIZATION1 didn't have vary many friends because the kids at school would make fun of her for being so smart and then she go home schooled and lost some of her only friends that she had. @PERSON1 soon found out in their friendship @ORGANIZATION1 was scared of of @PERSON1 not wanting to be her friend because of all the friends she had already lost. By the time that the play was starting to come to an end @PERSON1 had already noticed that @ORGANIZATION1 had liked @PERSON1 before they were friends and he asked her if she did like him she said no at first, but then she felt bad for lining to him and told him the truth about how she did like him and how she thought that is would be best if they just stay as friends. Both of them knew that they could only be friends because of their age difference. @PERSON1 was @NUM1 and @ORGANIZATION1 was @NUM2. So they both knew that it would have never have worked out because of their age. So they both agreed that is would be best if they just stay as friends. As the play was ending the used every minute of it to grow their friendship. By the end of the play they both have became close friends and enjoyed the the good times that they had together and also enjoyed the laughter of one another.  Even after the play both of them still talked when ever they had the time to talk to each other, but they didn't get to see each much of each other. When they had the time to talk they talked about the good times that they had with one another and how much fun they had. They also talked about the great and fun that they had in doing the plays. Both of them agreed that they would do the plays again next @DATE1 and looked forward to seeing each other next @DATE1 and how many great thing that they will have to talk about. End the end I think that @PERSON1 and @ORGANIZATION1 are going the be friends for a long time. maybe when they get older they could be more then friends and have their friendship go to the next level......... only time will tell."	15	18		33				3	3	3	3	3	3	4	4	4	4	4	3						
20763	8	"                                   @ORGANIZATION1 blew my mind the first time I seen her. She was my other half. Everything we did together was perfect. She made me laugh with everything she said. She was my better half would sum it all up. I still remember when I first seen her in @CAPS1. The nickname of the town was @CAPS1 @CAPS4 hell because of where it was located, in the middle of nowhere. We met when I was on vacation at @CAPS1. My parents had just retired a few months before and were looking for a cozy retirement home away from the big city's and more closer @CAPS4 the good eastern @LOCATION2 mountains that seem @CAPS4 always have snowy tops and beautiful landscapes. We ended up staying there for a week or so in this little trailer that we took with us. That thing was hell on earth, every time we stopped I would have @CAPS4 set everything up even if we weren't going @CAPS4 use it. It was a two hour process and after the hundredth time you can see how I would get bored. looking for a great house @CAPS4 stay in that town was not hard @CAPS4 come by. They were all amazing homemade houses. Never was a contractor paid @CAPS4 build these houses because the men of the town made them by hand. They were incredible two story oak made houses that look like they could take a tornado coming out with only scratches. We ended up finding this one house that was so amazing that I wanted @CAPS4 live there right off the bat, surprisingly my parents wanted it @CAPS4. But the sad thing is is that we had @CAPS4 sell our house first or we wouldn't be able @CAPS4 afford it, so we put that house on the ""@CAPS4 @CAPS5 @CAPS6"" and headed back @CAPS4 the trailer.  We had another @NUM1 days or so there and I was officially bored out of my mind. I needed something @CAPS4 do besides stock the fire and make sure the hot dogs did not burn. I jumped on my dads bike and rode into town ( the trailer park was located about half a mile out of town). I arrived in town @CAPS4 be very disappointing. It was just as boring riding a bike around town and stopping inside the shop @CAPS4 make small talk just as sitting by the fire in @NUM2 degree weather. In my mind it was just another boring vacation but little did I know it was about @CAPS4 get a lot more fun. I woke up the next day and took my shower and got ready for the day. It seemed like another boring day in hell from what I could tell. @CAPS4 me fun was doing stuff I normally would not do. But back then @CAPS1 and places like that just did not cut it because all I did that @DATE1 was go @CAPS4 places like this and do nothing so it was expected of me @CAPS4 be bored. I rode my bike around a corner and I saw a bunch of guys and girls that looked like they just came from fishing or tubing or something fun, so I rode over @CAPS4 see what was going on. I started talking @CAPS4 a guy named @CAPS8. He told me they just got back from a youth group get together on the snake were they went tubing and cliff jumping. I was in aw. That seemed crazy @CAPS4 me. Cliff jumping? Tubing? It seemed way @CAPS4 crazy for a youth group. But I guess that's just how they do things in @CAPS1. They just don't go have a picnic they go do crazy stuff that I personally have not done any of the things they were talking about because for one i not crazy and for two I have never had the chance. We kept talking and before they all left they invited me @CAPS4 go on there nature hike up on top of this mountain. I was more than happy @CAPS4 oblige seeing as I love hiking.  I woke up in the @TIME1 feeling all hipped up and ready @CAPS4 rock. I had my permission slip signed and I was ready for a good ole hike. I jumped on my dads bike and rode into town at five in the @TIME1 and arrived at the youth administrators house just in time for a protein shake for breakfast ( he offered it @CAPS4 me I did not ask). We drove @CAPS4 the mountain and at the base there were around @NUM3 @CAPS4 @NUM4 people all in hiking gear. It surprised me because I was not expecting so many people. That's when I met @LOCATION1. She was gorgeous so I was attracted @CAPS4 her immediately. We began the climb and I began @CAPS4 talk @CAPS4 her. We were like two pees in a pod. I couldn't get enough of her and her of me. Her laugh made me extremely happy. She was my other half. All I can remember is her amazing laugh."	19	20	40	40				4	4	4	4	3	4	4	4	5	4	4	4	4	4	4	4	4	4
20769	8	" Laughter, the sense of pure happiness. You are in the moment @CAPS1 nothing else matters, all your worries @CAPS1 stress fall away leaving you with your true happy self. Have you ever had those moments when everything seem too much? Then a friend says something that makes you laugh, once your done laughing you start to cry because it felt so good to laugh. Or when you laugh so hard you fall to the floor @CAPS1 can't get up for what seems hours? Yet looking back you forget what was so funny. Laughter is magical, @CAPS7 behind love. Those two seem to go hand in hand. When you love someone, not just you boyfriend/girlfriend but you friends @CAPS1 family too, you know how to make them laugh or cheer them up, how to have fun with them, @CAPS1 that brings you even closer together. When I'm with @CAPS16 friends the one thing we seem to do most is laugh. We laugh about anything @CAPS1 everything that is even slightly funny. It bring us closer together, sharing a moment of joy. The six of us are very close @CAPS1 will be friends after high @ORGANIZATION1 is over, even if we go to colleges a thousands of miles away. It is because we have shared so many happy memories. Laughter is important in a relationship. We trust each other @CAPS1 can share anything with them even our most important secrets. This story is how we came to be so close. Brightly colored fancy dresses @CAPS1 killer high heels were splayed out across the room. Open soda cans @CAPS1 chip bags. The faint smell of nail polish, flowery perfume, @CAPS1 deodorant lingering in the air. Laughter @CAPS1 giggles bubbling through out the room with the occasional squeal. Pitch black outside but light @CAPS1 warm in. Six of us lounging around the room. Smeared makeup @CAPS1 deflating hair. Sweat pants @CAPS1 baggy t-shirts. We all went from looking our very best to... not, within a few minutes. Yet not one of us cared. We when looking at each other we were able to @CAPS17 past appearances had fun with each other, not their looks. We had just gotten back from the @ORGANIZATION1. None of us had had dates but we still managed to have the time of our lives. ""@CAPS1 did you see him! He was dancing with her!"" ""I wouldn't really call that dancing...."" she made a pelvic thrust, we all burst into a new round of giggles @CAPS1 shouted stuff like, ""@CAPS2, get a room!"" We gossiped about what we saw, who was with who, pretty dresses, hot @CAPS4, creeper @CAPS4, slow dances, the music, even our @CAPS8 we hid our cups so we would know which one was ours when we wanted to use it again.We had all been friends, but recently we had been becoming closer. Starting to move from friends to best friends.  It was at least @NUM1 @CAPS3. Everyone was exhausted but was forcing themselves to stay up with caffeine @CAPS1 sugar. You @MONTH1 ask why, but I'm not really sure. Maybe because we always seem to have so much to talk about, because we enjoy each others company, or just because we can, so why not?""@CAPS4 I think we need a picture, a picture of the six of us."" I said.""@CAPS5!"" ""@CAPS6""""@CAPS7 now? I'm a mess!""""I've got just the thing!"" @PERSON1 takes off running upstairs to grab something.""@CAPS8 should we sit?""""@CAPS9 the bed?""""@CAPS10, @CAPS5! Scoot over fatties""""@CAPS11! I'm not fat, I'm festively plump!"" We all cracked up to the reference of @LOCATION1 as we stared to squeeze into a corner of the squishy full size bed. @PERSON1 @CAPS1 @PERSON1's mom arrive back into the room. @PERSON1 was carrying a old @ORGANIZATION2 camera that print out the picture immediately after you took it. She gave the camera to her mom @CAPS1 jumped @CAPS9 to the bed. We all squished together, barely enough room to breathe.""One...Two...Three!"" @CAPS12! the picture came out. ""@CAPS13 take one more while the first is developing. Again, one... two... three!"" @CAPS14! @CAPS12! ""@CAPS15!!!"" We all screamed in unison. The bed broke! we had broken the bed! We all sat there clinging to each other in total shock.""@CAPS16 bed! You @CAPS4 are faaaaat..."" @PERSON1 said while trying to contain a giggle. Suddenly we were in hysterics. Even @PERSON1's mom was laughing. We were one big throbbing pile of laughter. Only the corner of the bed had broken so we were all pulled down into that corner. Then someone started tickling, it was war. Every girl for themselves. It was a mass of bedsheets, wiggling fingers, bare feet, biting @CAPS1 a whole lot of laughing. ""@CAPS17 the pictures have developed."" The first one showed us sitting together smiling, but the second one was taken just as the bed broke. It showed the shock @CAPS9 our faces as we held onto each other for support. Not only did it bring us literally closer together but it started our amazing friendship."	20	26	50	50				4	4	3	4	4	4	5	6	6	6	5	5	5	6	6	6	4	5
20773	8	"                               Freshmen @CAPS1 All freshmen @CAPS1 was a @CAPS1 of fun. There was this boy who made me smile and laugh. I swore I was falling in love. We had one class together. Which was called @CAPS2. Passing each other in the hallway just would make my @DATE1. We met in a class that we both didn't care for. I would ask him for help even though I didn't need it just so I could talk to him. We also would see each other at the swimming pool because his brother swam and I did also. I would see him during the @DATE1 but not very often. Instead of him ""helping"" me we would sit and talk about our lives how they were at school and at home.  First semester is over and he got moved out of the class to another class period. We would still talk at the pool and see each during the school @DATE1. He would now give me hugs in the hallway. We started to become really close friends. Talking drew us even closer. Laughing was big part in our conversations. We found out that we have a lot in common. Like hunting, wheeling, foods, favorite dog and our personalities are so much alike, that it seems as if we grew up around each other. @MONTH1 came around one more month of school. I started to go to his house every once in awhile. He came to mine more often. In the beginning of @DATE4 strawberry festival came around and I asked him to go with me. He said okay and his parents also went but with my parents. That @DATE3 was fun and enjoyable. The end of @DATE4 was finally here, school was out in a @DATE1. Summer break was here. The @DATE1 @DATE1 of school was fun. It was going to be so nice not to have homework over the @DATE3 or during the week. All we did the @DATE1 of school was sign @CAPS1 books and tell funny stories about the school @CAPS1. After school I went to swim practice and after practice he was still at the pool waiting for his brother. We were outside talking and all the sudden out of know where he asked me ""will you go out with me""? I said... yes! He made me one of the happiest girls in the world that @DATE1. Today, in @DATE2 we are still dating. One and only relationship I have ever had. I hope we @DATE1. He tells me almost every @DATE1 that he is going to marry me. He tells me he doesn't know what he would do with out me. I told everyone I swore I was falling in love. Now everyone knows I fell in love. I fell in love at first sight. We talk and laugh all the time we hardly ever argue."	17	17		34				4	4	4	4	3	3	4	4	4	4	3	3						
